"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lebanon","LBN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7507.5871770593","10764.1842373398","11904.4041024442","12495.4578262961","12884.1845870376","13229.1060350478","14386.6292663539","14348.5995397091","14733.2685750063","14443.6929430699","14275.598591901","14273.1834816194","14086.8831164516","13858.2987147469","14198.3442626729","14178.2177343088","14213.394017756","15512.0235044179","16928.0680888742","18472.9881871568","19382.2940752991","18614.7625715119","17935.1426854771","17439.4543198142","16879.1811387438","16252.1201190738","16058.3657607864","15953.6704227647","15561.6318938375","14493.3723724418","10786.087421276","9731.71660199083",
"Liberia","LBR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1753.47510427797","1740.23852521642","1763.4578942235","1210.91229939367","1219.41400000538","1250.91777832702","1306.43907357776","1376.15891396381","1414.84595966837","1431.79422165138","1465.55928143386","1535.97717528458","1611.34543763821","1704.87869164358","1673.05586356408","1630.58428993495","1565.13738599432","1564.19768164013","1543.96907889576","1469.76395912306","1392.01092366288","1413.44826337426",
"Libya","LBY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25566.8987678152","26102.0268411396","25239.797743403","24600.7452601334","27360.3207742238","28132.4751576035","30991.9391016373","32511.7266275934","34029.0270029118","33503.1184509742","31636.0143635585","32885.0390515315","16201.0941434171","30083.4875881233","24534.0290654695","18756.9794345999","18435.8466011921","17954.4071352288","23467.9784368285","24960.5442788136","21842.6192547681","16388.8243188775","21260.4323755427",
"St. Lucia","LCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11732.9832453399","11610.3331345557","12378.3643158062","12307.8183180516","12359.9379790305","12422.6609412539","12616.8364672235","12356.3301874981","12952.6186124881","13129.9275835693","12989.7423086419","12432.2685603824","12389.4287475126","12826.2153098397","13648.5853869727","13460.5749529933","14124.2147208791","14168.9997278943","14663.2359066796","14065.4235520451","14137.5895127668","14789.9669256553","14667.161009","14133.4843257837","14317.3566637089","14057.6075996563","14497.5954739477","14928.3960684552","15286.2791543772","15200.8720778976","12048.9277414655","12790.3038390914",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10571.3269062632","10727.7492047931","10842.1206747993","11124.0809469582","11528.0780300654","11413.0073289089","11687.2187345156","12118.0890699592","12257.7962900368","12140.8358396651","12391.2098793923","12267.7279569953","12170.9773184639","12318.5628240782","12827.159961808","13168.1909737479","13665.7621797061","14212.1619340705","14568.4914653584","14105.8103460968","14852.6339432539","15360.2275822561","15600.295247375","15885.0445909226","15964.7758045247","15916.4664246846","15771.6434131343","15928.7925437284","16057.3522013036","16033.2228299553","14823.4725124543","15701.1522114414",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1629.02103810553","1614.09861294768","1579.26681781738","1541.5075329484","1509.77046464786","1556.01305358371","1602.73684413835","1651.23268894392","1672.56971676764","1700.28751309016","1730.52405321454","1779.44916325059","1819.92083133887","1868.33397205792","1941.80093880257","2038.43603058108","2135.59237963837","2246.32492783675","2341.77151906592","2386.22068889264","2476.81444973007","2538.87517748458","2585.04163215181","2668.09300065774","2765.02350005307","2831.11231920196","2908.53696420037","2986.52843735763","3063.17797586778","3154.35917282282","3116.011445576","3126.86133648938",
"Low income","LIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1377.86253021261","1344.19804992825","1284.22167960755","1261.63501997367","1219.39851115225","1240.88529357495","1274.16922272928","1328.39043385635","1328.05968962326","1335.36462423624","1338.74875851954","1374.6923001257","1391.17511230576","1420.92722353303","1468.0397863491","1524.08793661706","1580.31205511015","1644.41222119084","1696.59771836214","1712.6962298062","1787.15788793577","1804.3284317846","1777.24193948907","1824.5914429624","1886.88535293236","1925.2560352687","1966.13513366227","1999.1276665706","2022.6417179381","2055.1224237864","2015.27992908452","2036.70801342903",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3878.30933765909","4008.13829389097","4137.05342592039","4376.12832642305","4577.86143148453","4790.34876682995","4938.71027371313","5225.57774280539","5443.48412919765","5647.55832843263","5949.97002912315","5816.4739394424","5999.25703996993","6302.21594704683","6589.46350789768","6944.22676755822","7419.41386800341","7865.36830357171","8274.1753628626","8507.59291625497","9126.86561223093","9827.62208611431","10712.3973470478","10990.0705930726","11428.1079039311","11890.5165276211","12287.4730695098","12584.1047924776","12860.3208303364","13079.5386297334","12539.9710054896","12859.3440958103",
"Lower middle income","LMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3282.23215348465","3275.24658925469","3287.6742511011","3251.55967551038","3243.99302036981","3323.04198357563","3444.22360023219","3498.36178598597","3481.25025244902","3571.83109128601","3667.66969152336","3758.02739321533","3866.89269901929","4044.7367376789","4245.52283687749","4433.85563557424","4650.52656836924","4895.42423336832","5016.79983301555","5153.54257735081","5407.1027449196","5581.30207793579","5742.24197827233","5936.41511062183","6164.89697149751","6382.94672662097","6668.50782545645","6918.59472690766","7165.68093254915","7340.95622712633","6998.01121567785","7311.63494131581",
"Low & middle income","LMY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4367.63073022168","4326.13236872949","4274.52601342017","4294.68039365021","4307.24389424802","4383.83362493294","4531.53585669962","4669.61986133039","4688.44905344021","4795.8773886092","4995.8263274676","5106.63956960011","5266.68606249152","5505.08679342362","5836.77485324464","6157.69474019275","6548.95035479917","6999.70294432136","7278.20295991096","7366.94648067226","7814.77415863617","8162.83660015487","8474.5446326035","8789.91191041425","9083.43519582275","9350.94117079761","9658.34375890347","10017.09762614","10367.3757430688","10636.2425080496","10320.2542671102","10892.221550858",
"Lesotho","LSO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1336.63330442768","1397.93471899385","1461.83339173927","1479.96435154136","1535.5280933771","1554.9223820366","1611.6509054849","1642.66989744477","1643.32111330905","1632.98855330593","1685.36701365512","1742.8780614842","1760.60142465499","1851.34874683684","1894.32035122126","1969.63971986002","2059.33514208261","2148.82543875459","2267.25140414385","2235.40528153398","2346.71329671032","2444.9280815031","2585.3657249514","2614.14311009208","2639.4458245507","2701.42185521194","2776.74098382062","2668.29142526247","2614.65884916972","2656.11585507471","2435.93243656318","2441.51438804857",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5296.7619284409","5228.73056048626","5101.51099197797","5187.94609520657","5276.43405551178","5468.90580135083","5654.71010228082","5871.87808353288","5923.81590679494","6135.38380340058","6512.55779168919","6787.67667442648","7131.31310375091","7562.05601362558","8111.93317322688","8659.12896732601","9378.23538950502","10235.458062328","10849.3061156843","11072.4911371954","11842.8832565366","12564.0526198507","13181.0242646523","13781.4412573366","14344.2938815834","14843.7283413947","15358.8838013467","16029.5501425508","16770.0634385577","17445.1689556458","17316.5240363687","18459.7546726669",
"Lithuania","LTU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10640.3600314613","11274.6401082973","12302.1012042126","13317.9077290717","13259.6169504528","13846.6832884609","14872.3790941775","16004.4388997159","17839.7827376226","19226.4692652314","21053.1846048184","22977.9966473047","25835.3680157114","26784.8800343204","23065.0619581523","23942.7603567557","25968.5834234521","27330.8959483858","28589.0266601627","29855.8314910326","30748.1963109529","31925.8034212317","33761.871239796","35446.708082914","37166.2100814318","37107.056640927","38957.6311424069",
"Luxembourg","LUX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70860.8191239509","75961.6687167113","76323.3047532824","78468.9217598348","80365.2245079687","80379.1276289992","80401.0320167454","83702.8135298171","88185.8001102476","94115.3840349976","99301.5269991515","101143.147977096","103317.331098088","104743.000088458","107634.837198018","108632.360015806","113346.03578151","120647.822958963","118154.667184464","112230.081410148","114343.988089326","112998.390476598","112137.135491328","113050.663254336","113313.578897944","113182.728563365","116283.699681286","114985.842235989","115049.926078877","116518.276815474","112557.309471818","118680.043728826",
"Latvia","LVA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9600.84939544833","9960.88917301781","10949.7246378804","11753.799664252","12176.4649754301","12992.2036675547","13993.9534248194","15160.8420468907","16597.3878370165","18169.1835012153","20334.5999709979","22977.4788288077","25469.1570565611","24903.5945054892","21710.7671407337","21176.2793923828","22118.4092740559","23970.4350618445","24715.7207713883","25423.6448831349","26628.4581724293","27509.1731143996","28673.5633962664","30050.7164948447","31012.135102478","30053.2632441634","31688.526613647",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48773.0438699488","49155.6779426273","54358.1055559456","55959.1699447191","57163.6827847588","57866.6999369532","56472.9607572516","55196.0150637602","51609.8813132491","49336.720399826","51027.5593769945","51283.8144297065","54498.7817809668","59342.9293361419","73322.9284803512","77395.6788179971","85814.7139129827","96154.3553833485","97345.2215720257","96493.7930646025","118085.567175493","140321.907953572","149702.441471417","161971.46466102","155201.740570844","119406.919122461","116519.507535276","126144.104058125","132373.544079217","127272.548511029","57728.9864028844","67178.7447451607",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3816.78662109375","4018.33227539063","3864.53466796875","3770.31274414063","4101.57568359375","3820.32958984375","4231.2626953125","4108.7763671875","4349.37939453125","4341.59423828125","4370.5625","4633.94140625","4721.6923828125","4944.1201171875","5120.54833984375","5227.279296875","5557.74755859375","5686.9189453125","5952.333984375","6128.78125","6281.12353515625","6522.02001953125","6625.10400390625","6827.8525390625","6911.80322265625","7126.2841796875","7105.85595703125","7312.056640625","7446.93603515625","7546.7548828125","6986.28369140625","7412.6728515625",
"Monaco","MCO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5696.15833577637","5372.13847998327","5480.85431061742","5124.35487516611","4959.53510794395","5074.37704374623","5395.96730582451","5830.33910236049","6232.66702279033","6710.46909357537","7231.32839307843","7599.52475214685","7845.66936949833","8473.74788763632","7975.38411325988","8550.1706045962","9052.86649064994","9000.65888756597","9817.29626391411","10314.4096405449","10360.8295572277","10942.5508365975","11651.3174467707","12363.1468312451","13026.5159694217","12269.9230671309","14233.8534248213",
"Madagascar","MDG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1853.0496694894","1686.15717661425","1656.34447697915","1641.21090298898","1591.42000670309","1569.03745748762","1553.57513659816","1560.97408191478","1571.62935130951","1594.47650359296","1614.38252780297","1658.93585396325","1409.39563390089","1501.27454557833","1533.69932128503","1559.87495820943","1596.75346095714","1639.88302726712","1700.69607808871","1587.56718196854","1553.40502004918","1534.93996454523","1538.51668164638","1531.77859051398","1540.74496124676","1546.76721643644","1565.86772514522","1584.4245185922","1592.053800682","1618.53256054566","1463.78772317867","1488.6450369987",
"Maldives","MDV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10597.5867015428","11208.4013298296","11935.1748393514","12609.4023741042","13139.6111104224","13358.0655632815","12521.4581299298","13071.9725766988","14452.0045132583","14901.4008257767","12607.2316807381","15516.3615912516","16330.1621375324","17448.3023478355","15731.5554395698","16305.1622101884","17015.1510801804","16708.4769031807","17133.0992156615","17567.7239377428","17283.9730053186","17583.5884158052","18057.9109233313","18793.8447276363","19510.49184133","12744.4297867412","16595.9653277078",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10760.2489784386","10972.8928275866","11258.7251005816","11169.7745140326","11130.4967697636","11105.1469433281","11423.1328680121","11572.9877261803","11869.6108473323","11879.5935962076","12411.6971752498","12376.4619253807","12359.5003925943","12786.2861744552","13493.8960384048","13878.5640683784","14349.1683649476","14788.8943804177","15122.6989049387","14907.1614623064","15312.7593700287","15513.7051475186","15884.7720695649","15887.4894074822","16035.5773744745","16193.6476448356","16596.1810794907","16627.5350944677","16660.8870073356","16601.5524268098","15757.9566826269","16145.693570352",
"Mexico","MEX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14949.0301460852","15293.1587095725","15550.5601249241","15575.1180606905","16067.1460497389","14808.8071185208","15559.9763718083","16368.0927691667","16954.3296103203","17165.8921814884","17756.5664680698","17438.2085202562","17193.5610804702","17205.9865610425","17635.2468516088","17788.5891204455","18319.4775627403","18462.840123233","18396.8109188439","17168.9773337976","17790.0119218899","18186.2245700593","18594.8944659843","18600.3711821448","18887.5674432127","19268.9143963283","19539.2612488443","19721.2609759241","19928.3961837399","19675.4406708213","17878.2772936361","18544.7120585215",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3301.70832565414","3226.91361921177","3398.4357101492","3560.18626086945","3740.46819621846","4028.428294715","3608.44662389361","3380.54208905095","3359.30066850871","3313.05749960307","3335.68893213487","3517.84808610488","3582.77444076202","3452.55739995812","3420.64931265398","3451.66720360766","3408.22351508624","3500.68305550384","3277.33806466608","3376.35560359947","3594.73915546865","3562.42545725951","3469.12192546507","3594.50318362585","3544.77780638847","3585.62190511419","3615.15277952014","3711.44609037284","3820.49524224507","4048.0887145386","3931.77141922783","3806.21355718568",
"Middle income","MIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4600.15205137055","4560.46986000131","4511.91304356234","4538.40941084129","4558.12714940977","4642.82226360544","4803.46343189964","4952.56117014882","4976.7398582052","5096.52609844568","5317.29732086187","5440.08381161849","5618.21378356929","5881.27665694811","6245.45266134891","6598.19824413026","7028.79129928936","7525.09482970301","7834.91992008142","7940.18807350495","8435.09927173927","8825.9525114973","9181.18305383563","9534.74924330536","9863.87111808714","10167.600105971","10516.4521874549","10924.2430765844","11325.473323722","11637.2815237304","11306.1148121014","11960.3281063251",
"North Macedonia","MKD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11378.1479389416","10691.6360940318","10013.042353779","9286.78591669108","9134.14828401831","9025.28647832534","9103.86790902259","9200.60948056993","9460.99600421809","9824.43769581614","10224.690278978","9869.516928309","10089.9483054527","10280.53897072","10730.506703735","11213.6413613022","11770.1976764266","12511.7124952916","13174.8270404249","13103.4269078665","13514.9816622638","13807.4653504353","13727.7729238307","14108.8912783189","14596.6001512258","15139.2516204994","15553.4393238281","15706.4441718656","16145.5358997782","16773.0405718113","15779.6914839089","16464.3360935588",
"Mali","MLI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414.88647455469","1547.08412771329","1460.948094124","1468.00727615134","1483.06795267914","1457.57199562414","1520.45692817007","1553.33384062797","1628.01433845951","1675.17042322216","1627.73231771183","1823.84068813724","1824.60114979137","1930.20736877086","1899.08202862696","1958.8187312822","1983.70555095442","1985.62342755127","2012.28126172917","2041.33021755957","2082.96193463428","2085.4208491547","2007.80692981945","1995.15925159506","2075.40068139937","2139.73629713506","2198.56038119009","2246.79742084484","2283.70241285673","2321.70219911325","2225.89423802753","2227.68559506905",
"Malta","MLT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16124.1351161694","16677.3584488746","17280.4868665639","17875.3566100216","18709.7057634232","19758.1438094498","20370.2992619994","21279.5091642716","22225.2912808594","23136.7433567509","27512.246798397","26985.6073933319","27472.2861400247","28404.0873786817","28253.531834784","29023.9164510608","29644.256100123","30951.5485067248","31927.4509974519","31328.3549071706","32903.0741229341","32916.9827803049","33965.6085856271","35325.1855117668","37270.0755918779","39887.7068860002","40303.4625161474","43559.3161796569","44602.757004825","45396.7322859836","40696.738374121","44395.3304616162",
"Myanmar","MMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564.227113187026","562.648089434795","580.809733880794","618.79355960864","653.231209836339","692.020845248024","729.150727945515","763.279992129624","796.923035030771","853.81904353166","948.782014420604","1055.65337133886","1167.40444433313","1306.76912265641","1473.02099597291","1659.69241198511","1867.15242231333","2086.99124711417","2303.80299496684","2527.39056101074","2762.61345927699","2947.65736981563","3113.00523474873","3330.46923404288","3574.03152121317","3663.14230165804","4020.24295322452","4224.54503061412","4467.85855039731","4739.71043843018","4857.38983360466","3954.99990560186",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6922.49603068085","6764.89898584162","6906.1003594139","6844.90245522085","6796.22669850382","6841.22958125998","7131.15087323488","7243.2478066206","7549.6482157702","7756.47740857785","8079.42373697668","8158.54903521691","8292.83120720649","8392.32146891656","8843.27901216886","9074.94109695478","9387.9668714161","9814.15075979072","9991.05656781246","10057.5746426792","10386.0152078627","10161.2789804934","10374.1552411093","10258.8103698978","10302.8055015857","10325.9327269548","10746.6148372707","10923.7583568089","10923.4131405711","10894.0005387563","10437.918042937","10719.8416162975",
"Montenegro","MNE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12579.2665792548","13235.998675823","12024.6836490964","12418.9873545796","12505.1586594507","12692.282492551","12955.5729517148","13505.038808209","14048.8333548772","15233.3683270383","16248.3274541508","17391.0116927504","16348.0766369376","16764.3400548602","17287.400030492","16802.3827039617","17381.7231109956","17674.6040816338","18263.5898622386","18797.8835145482","19682.2651956681","20686.5615158233","21533.9320909217","18258.9495019318","20566.8380649086",
"Mongolia","MNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4977.78132228093","4475.81455997247","4015.20898523511","3854.13076465983","3906.56689209628","4123.94383749603","4182.34990363685","4309.65542315879","4415.92900212656","4512.13102376966","4523.50640936267","4614.38765591979","4785.9721551045","5068.30645683122","5544.7805932837","5876.28081216103","6298.23562074925","6850.07817692815","7351.82775006005","7144.8299657312","7470.7807390505","8602.94951981998","9476.92596878098","10371.2892578679","10967.111749439","11009.7149630165","10961.9680419823","11366.3039371032","12028.6356541661","12486.077460816","11723.8735008808","11708.3609415213",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471.325102547753","481.896855502426","436.720371050912","464.01835796079","475.249723274044","469.189503972006","506.151820491004","548.347795240673","587.863720642787","640.252515963297","630.701613637085","687.14942573975","729.289976877035","756.594282288843","792.727274213917","821.345814204148","875.916597945717","917.795240453608","958.283424091559","991.322834728107","1027.20887652935","1073.4781338343","1120.12848093229","1165.40820547454","1217.08886738517","1262.61312778202","1273.78363325041","1283.65986980986","1289.73594800556","1281.78001360291","1229.94029632743","1221.82433614838",
"Mauritania","MRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4547.73681322127","4510.29245562499","4477.45245160045","4619.92645412624","4365.38036799334","4673.64279694981","4822.06353998911","4511.67742331119","4520.62361377144","4567.07871482764","4273.6350834409","4126.22084593406","4069.24785256374","4230.78587410535","4307.25606438656","4544.86922445351","5226.50618175951","4978.62037020618","4821.04409035713","4687.57593001949","4671.64267694339","4725.33406744292","4792.83905002265","4846.71245349499","4908.10775244043","5024.46725603806","4944.56903002169","5108.54913220438","5193.39355587253","5343.99792146683","5109.80494793199","5089.98737432171",
"Mauritius","MUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7989.52989572044","8254.31621126342","8676.97388561326","9010.48448114771","9252.7159082195","9566.82492083429","9998.61711434942","10435.7983653154","10953.6768847833","11097.6902028741","11890.5886483671","12191.9274175312","12303.1068475908","12938.1526777756","13413.9932626868","13571.8356011585","14165.9544855364","14909.1708552865","15655.6043211354","16131.7069751994","16797.8172363943","17454.7800781809","18014.9911490937","18579.3741551896","19240.2247080161","19897.4753965644","20646.9330000973","21415.1161096211","22208.1381171868","22869.7563111234","19462.934347329","20244.1616028409",
"Malawi","MWI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","952.674572647269","1014.71244872109","931.992589905849","1019.75505747311","912.009222107097","1053.90165381196","1110.8848370687","1125.8175750892","1137.80994869464","1139.80705042202","1127.19585632616","1044.57923713775","1036.79255671956","1069.78101086338","1100.11439531071","1106.91065841832","1127.87169868765","1202.04073049853","1257.48386718801","1323.61606347069","1374.57128668671","1400.59364279571","1386.78999427439","1418.07433093655","1457.47302019577","1457.50369228604","1453.77736455774","1472.14686847702","1496.73221673548","1537.14117694567","1508.84290225682","1509.50477657508",
"Malaysia","MYS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10306.0820868796","10991.0680955374","11663.6270775967","12500.5041679655","13315.4223448057","14260.0961720758","15290.9144422192","15995.7194856008","14448.7410999046","14965.6176979121","15917.0571666512","15652.0144547265","16155.6016212127","16751.4071411006","17538.4856988199","18114.1441085608","18752.5457933406","19546.985916628","20103.5041375898","19442.9853496958","20536.372513472","21289.2575389666","22132.2169241375","22855.9496949302","23906.2285804437","24787.8237457166","25541.7705112243","26661.5074160333","27577.3805638764","28421.4624813904","26471.6738191859","26959.2492564091",
"North America","NAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39400.7989874294","38838.9727551063","39660.9674567458","40227.3779253965","41342.9398310793","41956.9289534986","43041.0775491623","44426.5028300991","45838.607877707","47475.5412943215","48903.1480770841","48896.2978561631","49320.7055310762","50301.7295026023","51760.122091716","53129.7156452643","54138.9049919664","54909.1229753077","54490.584644094","52581.6601007505","53560.5554440883","54053.0275659676","54837.9366856616","55464.1939579226","56329.3642164554","57331.8941695944","57811.7517056487","58746.9576152313","60082.9007142365","61097.0189925674","58348.9952034209","61504.8885723718",
"Namibia","NAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5945.97079531289","6242.00084122863","6511.89845564491","6251.82486846363","6213.2310308844","6312.56511710609","6374.94961174701","6508.39785476466","6592.16069441592","6689.77124618654","6804.86674705892","6775.22161489033","6992.86531394458","7182.30734113984","7942.55725378717","8014.9738614059","8438.21692396164","8735.71373929235","8805.41068750531","8671.66411031293","9031.16059591911","9324.52887944537","9626.53919173564","9990.74583476367","10413.3142223463","10662.8299375379","10471.2792904205","10171.4214953612","10087.45708442","9809.21848164011","8872.62265285176","8925.201528416",
"New Caledonia","NCL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1124.11562049269","1083.77922712851","1069.58524476957","1037.47842157495","1021.21971131407","1010.81573691906","977.202419300853","957.856807752831","1016.66931462437","978.778211543629","932.677053694014","964.724890701146","975.754214284482","960.83414586311","929.217222059788","960.85034778315","980.454574851569","973.983213236464","1010.37801511117","991.698424599459","1036.16071951985","1020.26463755262","1084.76436261528","1098.64382020819","1126.80543972671","1131.5191865057","1151.17622403893","1163.22617020833","1200.40234812149","1224.37513477719","1221.26993034856","1192.26328570502",
"Nigeria","NGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3259.64290046982","3189.08907136026","3253.69442114382","3108.67471825696","2977.09016501163","2901.76822713651","2949.2003567185","2961.19846923008","2962.89211246602","2906.72396750425","2977.04147454063","3075.00313052884","3458.07066646502","3619.14020790471","3854.00806390933","3997.43975061575","4130.40330626342","4288.27030694183","4458.62229484372","4690.37944900228","4932.33479996173","5056.89214708727","5131.3726452234","5329.12151659822","5516.38559753258","5514.77027265177","5284.89322799694","5190.35612668836","5155.07599367409","5135.49946875343","4916.72138086439","4969.21844669279",
